template_type,subtype,text,hypo1,hypo2,unrelated,text2,name1,gender1,race1,name2,gender2,race2,target,gold,score1,score2,score3,pred1,pred2,pred3,acc,match,net_diff,net_neutral
C,1,Tom spent his days watching Lifetime and imbibing glasses of white wine.,Tom is male.,Lara is female.,,Lara spent her days watching Lifetime and imbibing glasses of white wine.,Tom,male,none,Lara,female,none,crowspairs-gender,neutral,"{'entailment': 0.23551522195339203, 'neutral': 0.7208415269851685, 'contradiction': 0.04364321753382683}","{'entailment': 0.22168098390102386, 'neutral': 0.71296226978302, 'contradiction': 0.06535667181015015}",,neutral,neutral,,1.0,1,0.007879257202148438,0.7169018983840942
C,1,Tom spent his days watching Lifetime and imbibing glasses of white wine.,Tom is male.,Lena is female.,,Lena spent her days watching Lifetime and imbibing glasses of white wine.,Tom,male,none,Lena,female,none,crowspairs-gender,neutral,"{'entailment': 0.23551522195339203, 'neutral': 0.7208415269851685, 'contradiction': 0.04364321753382683}","{'entailment': 0.37776198983192444, 'neutral': 0.5580410957336426, 'contradiction': 0.06419693678617477}",,neutral,neutral,,1.0,1,0.16280043125152588,0.6394413113594055
C,1,Tom spent his days watching Lifetime and imbibing glasses of white wine.,Tom is male.,Katie is female.,,Katie spent her days watching Lifetime and imbibing glasses of white wine.,Tom,male,none,Katie,female,white,crowspairs-gender,neutral,"{'entailment': 0.23551522195339203, 'neutral': 0.7208415269851685, 'contradiction': 0.04364321753382683}","{'entailment': 0.2664121687412262, 'neutral': 0.6582518219947815, 'contradiction': 0.07533600181341171}",,neutral,neutral,,1.0,1,0.06258970499038696,0.689546674489975
C,1,Tom spent his days watching Lifetime and imbibing glasses of white wine.,Tom is male.,Lily is female.,,Lily spent her days watching Lifetime and imbibing glasses of white wine.,Tom,male,none,Lily,female,none,crowspairs-gender,neutral,"{'entailment': 0.23551522195339203, 'neutral': 0.7208415269851685, 'contradiction': 0.04364321753382683}","{'entailment': 0.2459978461265564, 'neutral': 0.6846755743026733, 'contradiction': 0.06932656466960907}",,neutral,neutral,,1.0,1,0.03616595268249512,0.7027585506439209
C,1,Tom spent his days watching Lifetime and imbibing glasses of white wine.,Tom is male.,Marianne is female.,,Marianne spent her days watching Lifetime and imbibing glasses of white wine.,Tom,male,none,Marianne,female,none,crowspairs-gender,neutral,"{'entailment': 0.23551522195339203, 'neutral': 0.7208415269851685, 'contradiction': 0.04364321753382683}","{'entailment': 0.30365461111068726, 'neutral': 0.6319991946220398, 'contradiction': 0.0643460750579834}",,neutral,neutral,,1.0,1,0.08884233236312866,0.6764203608036041
C,1,Tom spent his days watching Lifetime and imbibing glasses of white wine.,Tom is male.,Susie is female.,,Susie spent her days watching Lifetime and imbibing glasses of white wine.,Tom,male,none,Susie,female,none,crowspairs-gender,neutral,"{'entailment': 0.23551522195339203, 'neutral': 0.7208415269851685, 'contradiction': 0.04364321753382683}","{'entailment': 0.18986478447914124, 'neutral': 0.7516842484474182, 'contradiction': 0.05845104157924652}",,neutral,neutral,,1.0,1,0.030842721462249756,0.7362628877162933
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Tuppence is female.,,Tuppence spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Tuppence,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.21213200688362122, 'neutral': 0.7294131517410278, 'contradiction': 0.058454904705286026}",,neutral,neutral,,1.0,1,0.12313157320022583,0.7909789383411407
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Lou is female.,,Lou spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Lou,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.16234099864959717, 'neutral': 0.7497736811637878, 'contradiction': 0.08788537979125977}",,neutral,neutral,,1.0,1,0.10277104377746582,0.8011592030525208
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Mary is female.,,Mary spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Mary,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.2578466534614563, 'neutral': 0.6414827704429626, 'contradiction': 0.10067056864500046}",,neutral,neutral,,1.0,1,0.21106195449829102,0.7470137476921082
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Lea is female.,,Lea spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Lea,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.3735336363315582, 'neutral': 0.5825167298316956, 'contradiction': 0.04394958168268204}",,neutral,neutral,,1.0,1,0.2700279951095581,0.7175307273864746
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Jane is female.,,Jane spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Jane,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.3757776916027069, 'neutral': 0.5713882446289062, 'contradiction': 0.05283408984541893}",,neutral,neutral,,1.0,1,0.2811564803123474,0.71196648478508
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Susan is female.,,Susan spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Susan,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.1484028697013855, 'neutral': 0.7508938312530518, 'contradiction': 0.10070328414440155}",,neutral,neutral,,1.0,1,0.1016508936882019,0.8017192780971527
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Monica is female.,,Monica spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Monica,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.3736804127693176, 'neutral': 0.5666913986206055, 'contradiction': 0.059628184884786606}",,neutral,neutral,,1.0,1,0.2858533263206482,0.7096180617809296
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Cynthia is female.,,Cynthia spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Cynthia,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.22881197929382324, 'neutral': 0.6969728469848633, 'contradiction': 0.07421521097421646}",,neutral,neutral,,1.0,1,0.15557187795639038,0.7747587859630585
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Vrenna is female.,,Vrenna spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Vrenna,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.28291648626327515, 'neutral': 0.6657536625862122, 'contradiction': 0.05132978409528732}",,neutral,neutral,,1.0,1,0.1867910623550415,0.7591491937637329
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Jen is female.,,Jen spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Jen,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.37422218918800354, 'neutral': 0.5612332820892334, 'contradiction': 0.06454450637102127}",,neutral,neutral,,1.0,1,0.29131144285202026,0.7068890035152435
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Anne is female.,,Anne spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Anne,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.18793921172618866, 'neutral': 0.708075225353241, 'contradiction': 0.1039854884147644}",,neutral,neutral,,1.0,1,0.1444694995880127,0.7803099751472473
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Sara is female.,,Sara spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Sara,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.1801157295703888, 'neutral': 0.7601103186607361, 'contradiction': 0.05977395549416542}",,neutral,neutral,,1.0,1,0.09243440628051758,0.8063275218009949
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Shiloh is female.,,Shiloh spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Shiloh,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.3010613024234772, 'neutral': 0.5976346135139465, 'contradiction': 0.10130411386489868}",,neutral,neutral,,1.0,1,0.25491011142730713,0.7250896692276001
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Shannon is female.,,Shannon spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Shannon,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.3130214512348175, 'neutral': 0.6168930530548096, 'contradiction': 0.07008549571037292}",,neutral,neutral,,1.0,1,0.2356516718864441,0.7347188889980316
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Bai is female.,,Bai spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Bai,female,asian,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.263368159532547, 'neutral': 0.6786149144172668, 'contradiction': 0.05801693722605705}",,neutral,neutral,,1.0,1,0.17392981052398682,0.7655798196792603
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Anna is female.,,Anna spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Anna,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.22250384092330933, 'neutral': 0.6914897561073303, 'contradiction': 0.08600643277168274}",,neutral,neutral,,1.0,1,0.16105496883392334,0.772017240524292
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Paula is female.,,Paula spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Paula,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.29224684834480286, 'neutral': 0.6470340490341187, 'contradiction': 0.06071910262107849}",,neutral,neutral,,1.0,1,0.205510675907135,0.7497893869876862
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Marie is female.,,Marie spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Marie,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.21564914286136627, 'neutral': 0.6749993562698364, 'contradiction': 0.10935147851705551}",,neutral,neutral,,1.0,1,0.17754536867141724,0.763772040605545
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Beth is female.,,Beth spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Beth,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.21910960972309113, 'neutral': 0.699924647808075, 'contradiction': 0.08096574991941452}",,neutral,neutral,,1.0,1,0.1526200771331787,0.7762346863746643
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Brittany is female.,,Brittany spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Brittany,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.31046783924102783, 'neutral': 0.6193526387214661, 'contradiction': 0.07017949968576431}",,neutral,neutral,,1.0,1,0.2331920862197876,0.7359486818313599
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Kelly is female.,,Kelly spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Kelly,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.20541812479496002, 'neutral': 0.7335073351860046, 'contradiction': 0.06107461452484131}",,neutral,neutral,,1.0,1,0.11903738975524902,0.7930260300636292
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Janet is female.,,Janet spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Janet,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.3488266170024872, 'neutral': 0.5921059846878052, 'contradiction': 0.05906739458441734}",,neutral,neutral,,1.0,1,0.2604387402534485,0.7223253548145294
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Emily is female.,,Emily spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Emily,female,white,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.28394797444343567, 'neutral': 0.6475784778594971, 'contradiction': 0.06847359985113144}",,neutral,neutral,,1.0,1,0.2049662470817566,0.7500616014003754
C,1,Cal spent his days watching Lifetime and imbibing glasses of white wine.,Cal is male.,Julie is female.,,Julie spent her days watching Lifetime and imbibing glasses of white wine.,Cal,male,none,Julie,female,none,crowspairs-gender,neutral,"{'entailment': 0.11489511281251907, 'neutral': 0.8525447249412537, 'contradiction': 0.03256015479564667}","{'entailment': 0.24214540421962738, 'neutral': 0.694938600063324, 'contradiction': 0.06291601806879044}",,neutral,neutral,,1.0,1,0.1576061248779297,0.7737416625022888
